pcd7,pcd8,pcds,dointr,doterm,cty25cd,ced25cd,lad25cd,wd25cd,parncp25cd,usrtypind,east1m,north1m,gridind,hlth19cd,nhser24cd,ctry25cd,rgn25cd,ssr95cd,pcon24cd,eer20cd,educ23cd,ttwa15cd,pco19cd,itl25cd,wdstl05cd,oa01cd,wdcas03cd,npark16cd,lsoa01cd,msoa01cd,ruc01ind,oac01ind,oa11cd,lsoa11cd,msoa11cd,wz11cd,sicbl24cd,bua24cd,ruc11ind,oac11ind,lat,long,lep21cd1,lep21cd2,pfa23cd,imd20ind,cal24cd,icb23cd,oa21cd,lsoa21cd,msoa21cd,ruc21ind
"TN1 1DG","TN1  1DG","TN1 1DG","200106","","E10000016","E58000746","E07000116","E05015809","E43000092","0","558233","0138875","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGM","E00125975","29UQGM","E65000001","E01024819","E02005173","5","2B2","E00125975","E01024819","E02005173","E33038548","E38000237","E63012976","C1","2D2",51.127301,0.259907,"E37000056","","E23000032",30349,"E56000011","E54000032","E00125975","E01024819","E02005173","UF1"
"TN1 1DH","TN1  1DH","TN1 1DH","198001","","E10000016","E58000746","E07000116","E05015809","E43000092","0","558210","0138835","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGM","E00125975","29UQGM","E65000001","E01024819","E02005173","5","2B2","E00125975","E01024819","E02005173","E33038548","E38000237","E63012976","C1","2D2",51.126948,0.259561,"E37000056","","E23000032",30349,"E56000011","E54000032","E00125975","E01024819","E02005173","UF1"
"TN1 1DJ","TN1  1DJ","TN1 1DJ","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558293","0139172","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038537","E38000237","E63012976","C1","2C1",51.129953,0.260894,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DL","TN1  1DL","TN1 1DL","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558290","0139145","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038537","E38000237","E63012976","C1","2C1",51.129711,0.260840,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DN","TN1  1DN","TN1 1DN","198001","202009","E10000016","E58000747","E07000116","E05015804","E43000092","0","558254","0139166","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038536","E38000237","E63012976","C1","2C1",51.129910,0.260335,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DP","TN1  1DP","TN1 1DP","198001","201701","E10000016","E58000747","E07000116","E05015804","E43000092","1","558247","0139165","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038536","E38000237","E63012976","C1","2C1",51.129903,0.260234,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DQ","TN1  1DQ","TN1 1DQ","198001","","E10000016","E58000746","E07000116","E05015809","E43000092","0","558231","0138855","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGM","E00125975","29UQGM","E65000001","E01024819","E02005173","5","2B2","E00125975","E01024819","E02005173","E33038548","E38000237","E63012976","C1","2D2",51.127122,0.259870,"E37000056","","E23000032",30349,"E56000011","E54000032","E00125975","E01024819","E02005173","UF1"
"TN1 1DR","TN1  1DR","TN1 1DR","200705","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558167","0139256","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038536","E38000237","E63012976","C1","2C1",51.130742,0.259132,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DS","TN1  1DS","TN1 1DS","198001","202008","E10000016","E58000747","E07000116","E05015804","E43000092","1","558167","0139256","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038536","E38000237","E63012976","C1","2C1",51.130742,0.259132,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DT","TN1  1DT","TN1 1DT","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558175","0139286","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038536","E38000237","E63012976","C1","2C1",51.131010,0.259259,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186775","E01035013","E02005169","UF1"
"TN1 1DU","TN1  1DU","TN1 1DU","199002","199612","E10000016","E58000747","E07000116","E05015804","E43000092","1","558200","0139400","8","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125873","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125873","E01024801","E02005169","E33038536","E38000237","E63012976","C1","2C1",51.132027,0.259666,"E37000056","","E23000032",25038,"E56000011","E54000032","E00186703","E01035013","E02005169","UF1"
"TN1 1DW","TN1  1DW","TN1 1DW","198604","199112","E10000016","E58000746","E07000116","E05015804","E43000092","1","558200","0139100","8","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGD","E00125863","29UQGD","E65000001","E01024796","E02005171","5","4D2","E00125863","E01024796","E02005171","E33043587","E38000237","","C1","5B1",51.129332,0.259535,"E37000056","","E23000032",15707,"E56000011","E54000032","E00125863","E01024796","E02005171","UF1"
"TN1 1DX","TN1  1DX","TN1 1DX","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558221","0139513","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125892","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125892","E01024801","E02005169","E33043576","E38000237","E63012976","C1","2D1",51.133037,0.260016,"E37000056","","E23000032",25038,"E56000011","E54000032","E00125892","E01035013","E02005169","UF1"
"TN1 1DY","TN1  1DY","TN1 1DY","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558225","0139571","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125892","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125892","E01024801","E02005169","E33043576","E38000237","E63012976","C1","2D1",51.133557,0.260098,"E37000056","","E23000032",25038,"E56000011","E54000032","E00125892","E01035013","E02005169","UF1"
"TN1 1DZ","TN1  1DZ","TN1 1DZ","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558249","0139628","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125892","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125892","E01024801","E02005169","E33043576","E38000237","E63012976","C1","2D1",51.134062,0.260466,"E37000056","","E23000032",25038,"E56000011","E54000032","E00125892","E01035013","E02005169","UF1"
"TN1 1EA","TN1  1EA","TN1 1EA","198001","","E10000016","E58000747","E07000116","E05015804","E43000092","0","558260","0139672","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGF","E00125892","29UQGF","E65000001","E01024801","E02005169","5","2B1","E00125892","E01024801","E02005169","E33043576","E38000237","E63012976","C1","2D1",51.134454,0.260642,"E37000056","","E23000032",25038,"E56000011","E54000032","E00125892","E01035013","E02005169","UF1"
"TN1 1EB","TN1  1EB","TN1 1EB","198001","","E10000016","E58000746","E07000116","E05015804","E43000092","0","558248","0138981","1","E18000008","E40000005","E92000001","E12000008","5","E14001555","E15000008","E24000031","E30000281","E16000111","E07000116","29UQGD","E00125863","29UQGD","E65000001","E01024796","E02005171","5","4D2","E00125863","E01024796","E02005171","E33043587","E38000237","E63012976","C1","5B1",51.128249,0.260168,"E37000056","","E23000032",15707,"E56000011","E54000032","E00125863","E01024796","E02005171","UF1"
